time,open,high,low,close,Basis,Upper,Lower,Volume,Volume MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ADX,+DI,-DI
2025-09-24,22291.05,22321.25,22166.4,22180.7,22116.36,22640.468306169936,21592.251693830065,12587030,18766635.55,49.80328303650656,54.4772664204737,,,,,12.342526500833062,24.636285866290805,23.862813298717267
2025-09-25,22219.65,22311.15,21956.25,21977.7,22124.827500000003,22634.01706143187,21615.637938568136,18733529,18638466.1,44.727078263720415,54.28676422366686,,,,,12.236893562320061,22.105679659638145,27.494025666651243
2025-09-26,21623.95,21695.55,21390.25,21507.2,22109.985,22670.43652787377,21549.53347212623,40665783,19853708.25,35.655947699654405,53.5580471876685,,,,,13.809255329846899,18.684469867214524,38.15038342353699
2025-09-29,21543.4,21740.85,21443.8,21475.3,22094.807500000003,22704.57747406469,21485.037525935317,38367979,20724974.5,35.135646796337056,52.409610080522604,,,,,15.057251013074193,18.417511727545662,35.18502603315059
2025-09-30,21509.05,21594.25,21365.9,21454.25,22081.5225,22733.49842706464,21429.54657293536,17192641,20771358.6,34.775038005512044,51.10318931629666,34.775038005512044,,,,16.409212840722574,17.304033750327275,35.1202924334091
2025-10-01,21511.5,21786.55,21511.5,21733.5,22070.2175,22737.909277897183,21402.525722102815,24716342,19876944.35,43.11580080319168,50.202686950505,,,,,16.758439931833916,20.814835762812216,32.08074368599921
2025-10-03,21684.2,21873.2,21660.7,21756.35,22062.264999999996,22740.843080324757,21383.686919675234,20133470,20099775.7,43.74966288309225,49.14025971998573,,,,,16.702119442663683,21.937674558871535,30.276206936774805
2025-10-06,21727.15,21799,21591.45,21779.85,22055.017499999994,22742.353245667684,21367.681754332305,14450655,20082384.7,44.43541559604105,48.457650522862515,,,,,16.86848243332922,20.712222054641643,30.448774255672827
2025-10-07,21813.75,21900.35,21737.3,21875.3,22055.5225,22742.314278104142,21368.730721895856,16483445,20343740.4,47.24842134426681,47.85164758456115,,,,,16.561285145043385,22.582574823078414,29.074719086454184
2025-10-08,21856.15,21973.65,21677.15,21707.35,22038.2575,22741.630653647153,21334.884346352846,15353166,20427501.5,43.11256739186225,47.00655814364587,,,,,15.949768523481936,22.75627170575343,26.713912376035786
2025-10-09,21872.2,22042.55,21837.35,21936.2,22028.964999999997,22732.57519115498,21325.35480884501,27615309,20936087.85,49.587981811426395,46.04639311265953,,,,,15.077566892539515,22.55822736920004,24.31062843331551
2025-10-10,21952.4,22324.6,21849.55,22218.25,22028.677499999998,22731.97331434267,21325.381685657325,25619024,21234105.55,56.204646688999716,45.39732275894799,,,,,14.831421488845178,27.00279011599607,21.37563812171015
2025-10-13,22154.7,22231.8,22094.6,22205.1,22021.872499999994,22715.508346444523,21328.236653555465,13626967,21249570.85,55.83667960486011,45.46094155553048,,,,,14.602857899700442,26.025531373777298,20.602031796763324
2025-10-14,22223.15,22227.25,21924.85,22039.25,22013.899999999998,22702.87260250091,21324.927397499087,22178262,21600465.5,51.27700542824003,45.333226810979326,,,,,13.643282197782277,23.966696751098187,23.412924649249135
2025-10-15,22047.05,22146.9,22007.9,22057.3,22003.5375,22683.29138845648,21323.783611543517,15754518,21774252.75,51.73891579953795,45.471486294053,,,,,12.752247617429695,23.06353521855289,22.530631476886345
2025-10-16,22083.25,22129.7,22034.05,22103.2,21996.629999999997,22669.34841092477,21323.911589075225,15509526,21717909.55,52.96017980321711,46.05956497544561,,,,,11.924858364245157,22.43695591855912,21.918529855628872
2025-10-17,22122.2,22341.05,22039,22253.75,21980.6,22611.466290109627,21349.73370989037,14700974,21246695.1,56.819843394364554,47.57127181078205,,,,,12.054578901567059,26.457300653767206,20.06473316175934
2025-10-20,22346.85,22477.95,22313.5,22439.9,21968.264999999996,22551.263940905876,21385.266059094116,19931329,20332877.3,61.072914584522515,49.423933795652445,,,,,12.677208857495001,28.64864259684963,18.794117864279563
2025-10-21,22509.5,22547.85,22477.15,22515.7,21975.762499999997,22582.393414042624,21369.13158595737,3378950,19550497.8,62.6846608789998,51.417478286615854,,,62.6846608789998,,13.49811062073264,29.79645516195977,18.19661096659228
2025-10-23,22665,22667.45,22441.25,22481.25,21984.869999999995,22615.634119459493,21354.105880540497,23368668,20018378.35,61.43957951964927,52.72631962350569,,,,,14.657122902106842,31.34123504306861,16.97853119434275
2025-10-24,22492.05,22517.9,22273.05,22357.35,21993.702499999992,22639.945267443472,21347.459732556512,21964235,20487238.6,57.05060116437782,53.67638664359752,,,,,14.808049627331968,29.072616237788147,20.72200922018376
2025-10-27,22405.7,22411.55,22272.35,22310.4,22010.337499999994,22671.042477181818,21349.63252281817,18308854,20466004.85,55.43458761065806,54.46204178749873,,,,,14.944464617917976,27.838883619502333,19.863985058563237
2025-10-28,22316.85,22377.4,22147.6,22250.9,22047.522499999995,22673.57742129084,21421.46757870915,15898933,19227662.35,53.37130531842435,54.8993906427957,,,,,14.411939223151911,25.885912241740463,22.278804092039955
2025-10-29,22311.75,22521.45,22297.95,22430.7,22095.292499999996,22684.099899980938,21506.485100019054,16149543,18116740.55,58.40902850111355,55.99199500774222,,,,,14.509008936912831,28.120492889877074,20.459053773390774
2025-10-30,22388.15,22388.15,22105.4,22298.2,22137.489999999998,22652.872218937875,21622.10778106212,31909541,18852585.55,53.79643275096775,56.292598646280894,,,,,13.655138187440627,25.430808595139055,24.16375747383731
