time,open,high,low,close,Basis,Upper,Lower,Volume,Volume MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ADX,+DI,-DI
2021-10-01,5571,6312.20019531,5482.29980469,5563.39990234,3570.6949951175,6546.087124422649,595.3028658123517,4032827024,3752208706.35,75.41089060884383,66.91671622118203,,,,,42.31054616195063,38.488837120572796,6.538728089142467
2021-11-01,5648.5,5812.60009766,5174,5201.70019531,3751.4850036625003,6661.188011158978,841.781996166023,3576557000,3749844757.15,67.99114004349605,68.60972455096203,67.99114004349605,,,,43.299156623791454,35.361674433712814,9.929938757900473
2021-12-01,5274.35009766,5758.85009766,5195.35009766,5521.75,3934.577502442001,6805.714737772554,1063.440267111448,2876345992,3738306706.35,70.73497640541292,70.34975136812162,,,,,44.21715205264364,32.827139131429796,9.21821396730592
2022-01-03,5529.95019531,5921.79980469,5329.70019531,5473.45019531,4114.2575134280005,6896.978158724643,1331.536868131358,2567170016,3716706557.15,69.76306639830783,71.2984015714071,,,,,45.22746766811013,32.429041519572024,8.526654212087497
2022-02-01,5530.54980469,6081.95019531,5293.39990234,5896.85009766,4309.5325195315,7016.040391154118,1603.024647908882,3004185968,3680061955.55,73.23484247946439,72.17524005690142,,,,,46.31627078209379,31.25168632877664,7.698332752756221
2022-03-02,5902.25,6617.85009766,5868.85009766,6423.70019531,4523.3525268555,7188.160215567236,1858.5448381437645,3718041984,3680576104.35,76.80387421985486,73.55228073307967,,,76.80387421985486,76.80387421985486,47.76314283916709,34.89407561040676,7.002491815562917
2022-04-01,6439.39990234,6825.64990234,6215.39990234,6327.29980469,4718.6875122070005,7310.040169093336,2127.334855320665,2077820992,3626981302.75,74.83745535992018,74.17219680178809,,,,,49.25125417150505,34.832168219274294,6.487938177882061
2022-05-02,6272.60009766,6420.89990234,4954.29980469,5332.75,4873.1975097655,7211.739456202395,2534.655563328606,2897633400,3639154221.55,58.263626733136725,73.50329742768074,,,,,47.21839043409669,29.266283326944098,19.19137347384614
2022-06-01,5350.89990234,5460.39990234,4437.29980469,4660.89990234,4989.062499999501,7024.823068621142,2953.3019313778595,2551264688,3651723504.75,50.17905784168892,71.7747312975676,50.17905784168892,,,,44.37080531172102,26.1295555230783,22.550501028025185
2022-07-01,4629.95019531,5517.45019531,4551.54980469,5485.79980469,5117.064990234001,6927.225325169328,3306.904655298674,2755397132,3644355655.4,57.90277514232535,70.46081427791864,,,,,41.81297368811448,24.142379301665848,20.334630206410598
